,seed_repo_owner,seed_repo_name,package_name,package_repo_owner,package_repo_name,package_source
376,grandinetech,grandine,mach2,johntitor,mach2,CARGO
377,grandinetech,grandine,security-framework,kornelski,rust-security-framework,CARGO
378,prysmaticlabs,prysm,github.com/crate-crypto/go-ipa,crate-crypto,go-ipa,GOLANG
379,prysmaticlabs,prysm,golang.org/x/exp,,,GOLANG
380,prysmaticlabs,prysm,github.com/prometheus/common,prometheus,common,GOLANG
381,ethereum,go-ethereum,github.com/syndtr/goleveldb,syndtr,goleveldb,GOLANG
382,ethereum,go-ethereum,golang.org/x/time,,,GOLANG
383,ethereum,remix-project,lodash._arraycopy,lodash,lodash,NPM
384,ethereum,remix-project,node-int64,broofa,node-int64,NPM
385,ethereum,remix-project,is-weakmap,inspect-js,is-weakmap,NPM
386,ethereum,remix-project,@octokit/auth-oauth-app,octokit,auth-oauth-app.js,NPM
387,ethereum,remix-project,union-value,jonschlinkert,union-value,NPM
388,ethereum,remix-project,lead,gulpjs,lead,NPM
389,ethereum,remix-project,content-hash,pldespaigne,content-hash,NPM
390,ethereum,remix-project,wcwidth,timoxley,wcwidth,NPM
391,ethereum,remix-project,reusify,mcollina,reusify,NPM
392,ethereum,remix-project,xtend,raynos,xtend,NPM
393,ethereum,remix-project,micromark-util-html-tag-name,micromark,micromark,NPM
394,ethereum,remix-project,source-map-js,7rulnik,source-map-js,NPM
395,ethereum,remix-project,fastq,mcollina,fastq,NPM
396,ethereum,remix-project,npm-install-version,scott113341,npm-install-version,NPM
397,ethereum,remix-project,babel-plugin-transform-es2015-sticky-regex,babel,babel,NPM
398,ethereum,remix-project,node-pty,microsoft,node-pty,NPM
399,ethereum,remix-project,is-boolean-attribute,anthonyshort,is-boolean-attribute,NPM
400,ethereum,remix-project,it-all,achingbrain,it,NPM
401,ethereum,remix-project,parse-asn1,crypto-browserify,parse-asn1,NPM
402,ethereum,remix-project,vary,jshttp,vary,NPM
403,ethereum,remix-project,mold-source-map,thlorenz,mold-source-map,NPM
404,ethereum,remix-project,regexp.prototype.flags,es-shims,regexp.prototype.flags,NPM
405,ethereum,remix-project,rlp,ethereumjs,ethereumjs-monorepo,NPM
406,ethereum,remix-project,denque,invertase,denque,NPM
407,ethereum,remix-project,@lerna/npm-publish,lerna,lerna,NPM
408,ethereum,sourcify,@smithy/invalid-dependency,awslabs,smithy-typescript,NPM
409,ethereum,sourcify,@humanwhocodes/module-importer,humanwhocodes,module-importer,NPM
410,ethereum,sourcify,@smithy/util-defaults-mode-node,awslabs,smithy-typescript,NPM
411,ethereum,sourcify,@nx/nx-linux-arm-gnueabihf,nrwl,nx,NPM
412,ethereum,sourcify,ms,vercel,ms,NPM
413,ethereum,sourcify,node-machine-id,automation-stack,node-machine-id,NPM
414,ethereum,sourcify,@sentry/minimal,getsentry,sentry-javascript,NPM
415,ethereum,sourcify,@aws-sdk/core,aws,aws-sdk-js-v3,NPM
416,ethereum,sourcify,@ethersproject/bignumber,ethers-io,ethers.js,NPM
417,ethereum,sourcify,glob-parent,gulpjs,glob-parent,NPM
418,ethereum,sourcify,fastq,mcollina,fastq,NPM
419,ethereum,sourcify,charset,node-modules,charset,NPM
420,ethereum,sourcify,@cspell/filetypes,streetsidesoftware,cspell,NPM
421,ethereum,sourcify,@npmcli/agent,npm,agent,NPM
422,ethereum,fe,icu_properties_data,unicode-org,icu4x,CARGO
423,ethereum,fe,signature,rustcrypto,traits,CARGO
424,ethereum,fe,icu_locid_transform,unicode-org,icu4x,CARGO
425,ethereum,fe,smallvec,servo,rust-smallvec,CARGO
426,vyperlang,vyper,importlib-metadata,python,importlib_metadata,PYPI
427,eth-infinitism,account-abstraction,resolve-from,sindresorhus,resolve-from,NPM
428,eth-infinitism,account-abstraction,tunnel-agent,mikeal,tunnel-agent,NPM
429,eth-infinitism,account-abstraction,ghost-testrpc,sc-forks,ghost-testrpc,NPM
430,eth-infinitism,account-abstraction,eslint-plugin-standard,standard,eslint-plugin-standard,NPM
431,eth-infinitism,account-abstraction,@jridgewell/sourcemap-codec,jridgewell,sourcemap-codec,NPM
432,eth-infinitism,account-abstraction,xhr2-cookies,souldreamer,xhr2-cookies,NPM
433,eth-infinitism,account-abstraction,tr46,jsdom,tr46,NPM
434,eth-infinitism,account-abstraction,@types/prettier,definitelytyped,definitelytyped,NPM
435,eth-infinitism,account-abstraction,define-data-property,ljharb,define-data-property,NPM
436,eth-infinitism,account-abstraction,performance-now,braveg1rl,performance-now,NPM
437,eth-infinitism,account-abstraction,web3-eth,chainsafe,web3.js,NPM
438,eth-infinitism,account-abstraction,@types/cacheable-request,definitelytyped,definitelytyped,NPM
439,eth-infinitism,account-abstraction,uri-js,garycourt,uri-js,NPM
440,eth-infinitism,account-abstraction,mimic-response,sindresorhus,mimic-response,NPM
441,chainsafe,lodestar,@esbuild/win32-arm64,evanw,esbuild,NPM
442,chainsafe,lodestar,@napi-rs/snappy-freebsd-x64,brooooooklyn,snappy,NPM
443,chainsafe,lodestar,byline,jahewson,node-byline,NPM
444,chainsafe,lodestar,mri,lukeed,mri,NPM
445,chainsafe,lodestar,@node-rs/crc32-linux-arm64-gnu,napi-rs,node-rs,NPM
446,chainsafe,lodestar,proxy-addr,jshttp,proxy-addr,NPM
447,chainsafe,lodestar,diffie-hellman,crypto-browserify,diffie-hellman,NPM
448,chainsafe,lodestar,validator,chriso,validator.js,NPM
449,chainsafe,lodestar,@sideway/formula,sideway,formula,NPM
450,chainsafe,lodestar,html-encoding-sniffer,jsdom,html-encoding-sniffer,NPM
451,chainsafe,lodestar,async-lock,rogierschouten,async-lock,NPM
452,chainsafe,lodestar,@types/mdx,definitelytyped,definitelytyped,NPM
453,chainsafe,lodestar,bl,rvagg,bl,NPM
454,chainsafe,lodestar,grapheme-splitter,orling,grapheme-splitter,NPM
455,chainsafe,lodestar,jsesc,mathiasbynens,jsesc,NPM
456,chainsafe,lodestar,@docusaurus/plugin-content-docs,facebook,docusaurus,NPM
457,chainsafe,lodestar,stream-browserify,browserify,stream-browserify,NPM
458,chainsafe,lodestar,@colors/colors,dabh,colors.js,NPM
459,chainsafe,lodestar,jsonpointer,janl,node-jsonpointer,NPM
460,chainsafe,lodestar,is-nan,es-shims,is-nan,NPM
461,consensys,teku,fast-levenshtein,hiddentao,fast-levenshtein,NPM
462,openzeppelin,openzeppelin-contracts,@scure/bip32,paulmillr,scure-bip32,NPM
463,openzeppelin,openzeppelin-contracts,error-ex,qix-,node-error-ex,NPM
464,openzeppelin,openzeppelin-contracts,obliterator,yomguithereal,obliterator,NPM
465,openzeppelin,openzeppelin-contracts,certora-cli,certora,certoracli,PYPI
466,openzeppelin,openzeppelin-contracts,ci-info,watson,ci-info,NPM
467,openzeppelin,openzeppelin-contracts,color-convert,qix-,color-convert,NPM
468,openzeppelin,openzeppelin-contracts,strip-final-newline,sindresorhus,strip-final-newline,NPM
469,nomicfoundation,hardhat,mdast-util-mdx,syntax-tree,mdast-util-mdx,NPM
470,nomicfoundation,hardhat,copy-to-clipboard,sudodoki,copy-to-clipboard,NPM
471,nomicfoundation,hardhat,react-lifecycles-compat,reactjs,react-lifecycles-compat,NPM
472,nomicfoundation,hardhat,mocha,mochajs,mocha,NPM
473,nomicfoundation,hardhat,@rollup/rollup-linux-x64-gnu,rollup,rollup,NPM
474,nomicfoundation,hardhat,get-stream,sindresorhus,get-stream,NPM
475,nomicfoundation,hardhat,is-boolean-object,inspect-js,is-boolean-object,NPM
476,nomicfoundation,hardhat,kind-of,jonschlinkert,kind-of,NPM
477,nomicfoundation,hardhat,@ethersproject/bignumber,ethers-io,ethers.js,NPM
478,nomicfoundation,hardhat,truffle-contract,trufflesuite,truffle,NPM
479,nomicfoundation,hardhat,@octokit/plugin-rest-endpoint-methods,octokit,plugin-rest-endpoint-methods.js,NPM
480,nomicfoundation,hardhat,q,kriskowal,q,NPM
481,nomicfoundation,hardhat,@types/chai,definitelytyped,definitelytyped,NPM
482,nomicfoundation,hardhat,@sinonjs/samsam,sinonjs,samsam,NPM
483,nomicfoundation,hardhat,browserify-des,crypto-browserify,browserify-des,NPM
484,nomicfoundation,hardhat,@vue/babel-sugar-functional-vue,vuejs,jsx,NPM
485,nomicfoundation,hardhat,@babel/plugin-transform-async-to-generator,babel,babel,NPM
486,nomicfoundation,hardhat,is-bun-module,sunsettechuila,is-bun-module,NPM
487,nomicfoundation,hardhat,repeating,sindresorhus,repeating,NPM
488,nomicfoundation,hardhat,loglevel,pimterry,loglevel,NPM
489,nomicfoundation,hardhat,webpack-log,shellscape,webpack-log,NPM
490,nomicfoundation,hardhat,events,gozala,events,NPM
491,nomicfoundation,hardhat,@nomicfoundation/edr-linux-arm64-gnu,nomicfoundation,edr,NPM
492,nomicfoundation,hardhat,file-uri-to-path,tootallnate,file-uri-to-path,NPM
493,nomicfoundation,hardhat,@octokit/endpoint,octokit,endpoint.js,NPM
494,nomicfoundation,hardhat,@types/estree,definitelytyped,definitelytyped,NPM
495,nomicfoundation,hardhat,css-selector-parser,mdevils,css-selector-parser,NPM
496,nomicfoundation,hardhat,@types/trusted-types,definitelytyped,definitelytyped,NPM
497,nomicfoundation,hardhat,get-stdin,sindresorhus,get-stdin,NPM
498,nomicfoundation,hardhat,global-modules,jonschlinkert,global-modules,NPM
499,nethereum,nethereum,@esbuild/linux-riscv64,evanw,esbuild,NPM
500,status-im,nimbus-eth2,notebook,jupyter,notebook,PYPI
501,status-im,nimbus-eth2,mkdocs-get-deps,mkdocs,get-deps,PYPI
502,vyperlang,titanoboa,sphinx,sphinx-doc,sphinx,PYPI
503,erigontech,erigon,github.com/holiman/bloomfilter/v2,holiman,bloomfilter,GOLANG
504,erigontech,erigon,github.com/ianlancetaylor/cgosymbolizer,ianlancetaylor,cgosymbolizer,GOLANG
505,erigontech,erigon,github.com/anacrolix/upnp,anacrolix,upnp,GOLANG
506,ethereumjs,ethereumjs-monorepo,@opentelemetry/api,open-telemetry,opentelemetry-js,NPM
507,ethereumjs,ethereumjs-monorepo,detect-libc,lovell,detect-libc,NPM
508,ethereumjs,ethereumjs-monorepo,parse5,inikulin,parse5,NPM
509,ethereumjs,ethereumjs-monorepo,rollup,rollup,rollup,NPM
510,ethereumjs,ethereumjs-monorepo,@cspell/filetypes,streetsidesoftware,cspell,NPM
511,ethereumjs,ethereumjs-monorepo,utils-merge,jaredhanson,utils-merge,NPM
512,ethereumjs,ethereumjs-monorepo,@ethereumjs/devp2p,ethereumjs,ethereumjs-monorepo,NPM
513,ethereumjs,ethereumjs-monorepo,tr46,jsdom,tr46,NPM
514,ethereumjs,ethereumjs-monorepo,@biomejs/cli-linux-arm64,biomejs,biome,NPM
515,ethereumjs,ethereumjs-monorepo,@jridgewell/sourcemap-codec,jridgewell,sourcemap-codec,NPM
516,ethereumjs,ethereumjs-monorepo,is-data-view,inspect-js,is-data-view,NPM
517,ethereumjs,ethereumjs-monorepo,is-stream,sindresorhus,is-stream,NPM
518,ethereumjs,ethereumjs-monorepo,mimic-fn,sindresorhus,mimic-fn,NPM
519,foundry-rs,foundry,console_error_panic_hook,rustwasm,console_error_panic_hook,CARGO
520,foundry-rs,foundry,alloy-rpc-types-engine,alloy-rs,alloy,CARGO
521,foundry-rs,foundry,kqueue,,,CARGO
522,foundry-rs,foundry,icu_collections,unicode-org,icu4x,CARGO
523,foundry-rs,foundry,gcloud-sdk,abdolence,gcloud-sdk-rs,CARGO
524,foundry-rs,foundry,windows-implement,microsoft,windows-rs,CARGO
525,foundry-rs,foundry,gix-fs,byron,gitoxide,CARGO
526,foundry-rs,foundry,num-modular,cmpute,num-modular,CARGO
527,foundry-rs,foundry,zerovec-derive,unicode-org,icu4x,CARGO
528,foundry-rs,foundry,wyz,myrrlyn,wyz,CARGO
529,foundry-rs,foundry,futures-util,rust-lang,futures-rs,CARGO
530,foundry-rs,foundry,sharded-slab,hawkw,sharded-slab,CARGO
531,foundry-rs,foundry,pin-utils,rust-lang-nursery,pin-utils,CARGO
532,erigontech,erigon,github.com/libp2p/go-netroute,libp2p,go-netroute,GOLANG
533,ethereumjs,ethereumjs-monorepo,minimatch,isaacs,minimatch,NPM
534,ethereumjs,ethereumjs-monorepo,@rollup/rollup-linux-powerpc64le-gnu,rollup,rollup,NPM
535,ethereumjs,ethereumjs-monorepo,is-plain-obj,sindresorhus,is-plain-obj,NPM
536,ethereumjs,ethereumjs-monorepo,@rollup/rollup-win32-x64-msvc,rollup,rollup,NPM
537,ethereumjs,ethereumjs-monorepo,@babel/code-frame,babel,babel,NPM
538,ethereumjs,ethereumjs-monorepo,@multiformats/dns,multiformats,js-dns,NPM
539,ethereumjs,ethereumjs-monorepo,@cspell/dict-lua,streetsidesoftware,cspell-dicts,NPM
540,ethereumjs,ethereumjs-monorepo,@tootallnate/quickjs-emscripten,justjake,quickjs-emscripten,NPM
541,foundry-rs,foundry,icu_locid_transform,unicode-org,icu4x,CARGO
542,foundry-rs,foundry,dotenvy,allan2,dotenvy,CARGO
543,foundry-rs,foundry,ruint,recmo,uint,CARGO
544,foundry-rs,foundry,salsa20,rustcrypto,stream-ciphers,CARGO
545,foundry-rs,foundry,wasm-bindgen-macro-support,rustwasm,wasm-bindgen,CARGO
546,foundry-rs,foundry,crossterm,crossterm-rs,crossterm,CARGO
547,foundry-rs,foundry,ark-ff,arkworks-rs,algebra,CARGO
548,paradigmxyz,reth,ecdsa,rustcrypto,signatures,CARGO
549,paradigmxyz,reth,serial_test,palfrey,serial_test,CARGO
550,paradigmxyz,reth,serde_with,jonasbb,serde_with,CARGO
551,paradigmxyz,reth,ciborium,enarx,ciborium,CARGO
552,safe-global,safe-smart-account,picomatch,micromatch,picomatch,NPM
553,safe-global,safe-smart-account,@tsconfig/node10,tsconfig,bases,NPM
554,safe-global,safe-smart-account,@nomicfoundation/solidity-analyzer-win32-x64-msvc,nomicfoundation,solidity-analyzer,NPM
555,safe-global,safe-smart-account,aes-js,ricmoo,aes-js,NPM
556,grandinetech,grandine,parse-display,frozenlib,parse-display,CARGO
557,grandinetech,grandine,libp2p-mdns,libp2p,rust-libp2p,CARGO
558,grandinetech,grandine,cipher,rustcrypto,traits,CARGO
559,grandinetech,grandine,quickcheck,burntsushi,quickcheck,CARGO
560,grandinetech,grandine,zeroize_derive,rustcrypto,utils,CARGO
561,openzeppelin,openzeppelin-contracts,locate-path,sindresorhus,locate-path,NPM
562,openzeppelin,openzeppelin-contracts,debug,debug-js,debug,NPM
563,openzeppelin,openzeppelin-contracts,@humanwhocodes/module-importer,humanwhocodes,module-importer,NPM
564,openzeppelin,openzeppelin-contracts,assertion-error,chaijs,assertion-error,NPM
565,openzeppelin,openzeppelin-contracts,typed-array-byte-length,inspect-js,typed-array-byte-length,NPM
566,scaffold-eth,scaffold-eth-2,get-func-name,chaijs,get-func-name,NPM
567,scaffold-eth,scaffold-eth-2,damerau-levenshtein,tad-lispy,node-damerau-levenshtein,NPM
568,scaffold-eth,scaffold-eth-2,real-require,pinojs,real-require,NPM
569,scaffold-eth,scaffold-eth-2,node-forge,digitalbazaar,forge,NPM
570,scaffold-eth,scaffold-eth-2,idb-keyval,jakearchibald,idb-keyval,NPM
571,scaffold-eth,scaffold-eth-2,get-tsconfig,privatenumber,get-tsconfig,NPM
572,scaffold-eth,scaffold-eth-2,etag,jshttp,etag,NPM
573,scaffold-eth,scaffold-eth-2,cjs-module-lexer,nodejs,cjs-module-lexer,NPM
574,scaffold-eth,scaffold-eth-2,glob,isaacs,node-glob,NPM
575,scaffold-eth,scaffold-eth-2,set-function-name,ljharb,set-function-name,NPM
576,scaffold-eth,scaffold-eth-2,@cspotcode/source-map-support,cspotcode,node-source-map-support,NPM
577,scaffold-eth,scaffold-eth-2,tsconfig-paths,dividab,tsconfig-paths,NPM
578,scaffold-eth,scaffold-eth-2,pino-std-serializers,pinojs,pino-std-serializers,NPM
579,scaffold-eth,scaffold-eth-2,flat-cache,jaredwray,cacheable,NPM
580,scaffold-eth,scaffold-eth-2,buffer-xor,crypto-browserify,buffer-xor,NPM
581,scaffold-eth,scaffold-eth-2,fill-range,jonschlinkert,fill-range,NPM
582,scaffold-eth,scaffold-eth-2,@walletconnect/window-getters,walletconnect,walletconnect-utils,NPM
583,scaffold-eth,scaffold-eth-2,ts-morph,dsherret,ts-morph,NPM
584,paradigmxyz,reth,crc-catalog,akhilles,crc-catalog,CARGO
585,paradigmxyz,reth,csv-core,burntsushi,rust-csv,CARGO
586,paradigmxyz,reth,alloy-consensus-any,alloy-rs,alloy,CARGO
587,paradigmxyz,reth,pprof,tikv,pprof-rs,CARGO
588,paradigmxyz,reth,rlp,paritytech,parity-common,CARGO
589,paradigmxyz,reth,coins-core,summa-tx,coins,CARGO
590,prysmaticlabs,prysm,github.com/bits-and-blooms/bitset,bits-and-blooms,bitset,GOLANG
591,prysmaticlabs,prysm,github.com/beorn7/perks,beorn7,perks,GOLANG
592,prysmaticlabs,prysm,github.com/victoriametrics/fastcache,victoriametrics,fastcache,GOLANG
593,eth-infinitism,account-abstraction,@nomicfoundation/hardhat-chai-matchers,nomicfoundation,hardhat,NPM
594,eth-infinitism,account-abstraction,levelup,level,levelup,NPM
595,eth-infinitism,account-abstraction,diffie-hellman,crypto-browserify,diffie-hellman,NPM
596,eth-infinitism,account-abstraction,test-value,75lb,test-value,NPM
597,eth-infinitism,account-abstraction,clone-response,sindresorhus,clone-response,NPM
598,eth-infinitism,account-abstraction,iconv-lite,ashtuchkin,iconv-lite,NPM
599,eth-infinitism,account-abstraction,assert-plus,mcavage,node-assert-plus,NPM
600,eth-infinitism,account-abstraction,level-codec,level,codec,NPM
601,eth-infinitism,account-abstraction,yargs-unparser,yargs,yargs-unparser,NPM
602,eth-infinitism,account-abstraction,tough-cookie,salesforce,tough-cookie,NPM
603,eth-infinitism,account-abstraction,tsconfig-paths,dividab,tsconfig-paths,NPM
604,safe-global,safe-smart-account,table-layout,75lb,table-layout,NPM
605,safe-global,safe-smart-account,@jridgewell/sourcemap-codec,jridgewell,sourcemap-codec,NPM
606,safe-global,safe-smart-account,acorn,acornjs,acorn,NPM
607,safe-global,safe-smart-account,json5,json5,json5,NPM
608,safe-global,safe-smart-account,p-cancelable,sindresorhus,p-cancelable,NPM
609,safe-global,safe-smart-account,is-binary-path,sindresorhus,is-binary-path,NPM
610,safe-global,safe-smart-account,set-function-length,ljharb,set-function-length,NPM
611,nomicfoundation,hardhat,@react-theming/theme-swatch,usulpro,theme-swatch,NPM
612,nomicfoundation,hardhat,domutils,fb55,domutils,NPM
613,nomicfoundation,hardhat,async-limiter,strml,async-limiter,NPM
614,nomicfoundation,hardhat,@esbuild/linux-arm64,evanw,esbuild,NPM
615,nomicfoundation,hardhat,html-webpack-plugin,jantimon,html-webpack-plugin,NPM
616,nomicfoundation,hardhat,unherit,wooorm,unherit,NPM
617,nomicfoundation,hardhat,pretty-time,jonschlinkert,pretty-time,NPM
618,nomicfoundation,hardhat,wrap-ansi,chalk,wrap-ansi,NPM
619,nomicfoundation,hardhat,normalize-package-data,npm,normalize-package-data,NPM
620,nomicfoundation,hardhat,@babel/helper-validator-option,babel,babel,NPM
621,nomicfoundation,hardhat,@types/readable-stream,definitelytyped,definitelytyped,NPM
622,nomicfoundation,hardhat,v8-to-istanbul,istanbuljs,v8-to-istanbul,NPM
623,nomicfoundation,hardhat,which,npm,node-which,NPM
624,nomicfoundation,hardhat,lodash.merge,lodash,lodash,NPM
625,nomicfoundation,hardhat,p-reduce,sindresorhus,p-reduce,NPM
626,nomicfoundation,hardhat,btoa-lite,hughsk,btoa-lite,NPM
627,nomicfoundation,hardhat,@ensdomains/ens,ensdomains,ens,NPM
628,nomicfoundation,hardhat,side-channel,ljharb,side-channel,NPM
629,nomicfoundation,hardhat,unist-util-position-from-estree,syntax-tree,unist-util-position-from-estree,NPM
630,nomicfoundation,hardhat,xhr-request-promise,maiavictor,xhr-request-promise,NPM
631,nomicfoundation,hardhat,mdast-util-to-hast,syntax-tree,mdast-util-to-hast,NPM
632,nomicfoundation,hardhat,cache-loader,webpack-contrib,cache-loader,NPM
633,nomicfoundation,hardhat,call-bind,ljharb,call-bind,NPM
634,nomicfoundation,hardhat,@storybook/addon-docs,storybookjs,storybook,NPM
635,nomicfoundation,hardhat,hast-util-to-estree,syntax-tree,hast-util-to-estree,NPM
636,nomicfoundation,hardhat,terser-webpack-plugin,webpack-contrib,terser-webpack-plugin,NPM
637,nomicfoundation,hardhat,dns-equal,watson,dns-equal,NPM
638,nomicfoundation,hardhat,@types/http-cache-semantics,definitelytyped,definitelytyped,NPM
639,nomicfoundation,hardhat,@lerna/npm-run-script,lerna,lerna,NPM
640,nomicfoundation,hardhat,hsla-regex,regexps,hsla-regex,NPM
641,nomicfoundation,hardhat,@nomicfoundation/solidity-analyzer-linux-arm64-musl,nomicfoundation,solidity-analyzer,NPM
642,grandinetech,grandine,winsafe,rodrigocfd,winsafe,CARGO
643,grandinetech,grandine,hkdf,rustcrypto,kdfs,CARGO
644,grandinetech,grandine,oorandom,,,CARGO
645,grandinetech,grandine,bit-set,contain-rs,bit-set,CARGO
646,grandinetech,grandine,lazycell,indiv0,lazycell,CARGO
647,grandinetech,grandine,blst,supranational,blst,CARGO
648,openzeppelin,openzeppelin-contracts,node-interval-tree,shieldbattery,node-interval-tree,NPM
649,openzeppelin,openzeppelin-contracts,cbor,hildjj,node-cbor,NPM
650,openzeppelin,openzeppelin-contracts,browserify-aes,crypto-browserify,browserify-aes,NPM
651,openzeppelin,openzeppelin-contracts,husky,typicode,husky,NPM
652,openzeppelin,openzeppelin-contracts,@changesets/get-github-info,changesets,changesets,NPM
653,openzeppelin,openzeppelin-contracts,stacktrace-parser,errwischt,stacktrace-parser,NPM
654,openzeppelin,openzeppelin-contracts,eslint-config-prettier,prettier,eslint-config-prettier,NPM
655,openzeppelin,openzeppelin-contracts,flat,hughsk,flat,NPM
656,openzeppelin,openzeppelin-contracts,is-glob,micromatch,is-glob,NPM
657,a16z,helios,tempfile,stebalien,tempfile,CARGO
658,a16z,helios,zeroize,rustcrypto,utils,CARGO
659,a16z,helios,valuable,tokio-rs,valuable,CARGO
